source,target,value,groupsource,grouptarget,sourcedepartment,targetdepartment,DateModified,Time,Subject,New/Reply Email,Recepient Count,senderfullname,recipientfullname
Linnea Bergen,Orhan Strum,2,5,3,IT,Executive,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 18,Linnea Bergen,Orhan Strum
Linnea Bergen,Willem Vasco-Pais,2,5,3,IT,Executive,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 19,Linnea Bergen,Willem Vasco-Pais
Linnea Bergen,Bertrand Ovan,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 20,Linnea Bergen,Bertrand Ovan
Linnea Bergen,Albina Hafon,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 21,Linnea Bergen,Albina Hafon
Linnea Bergen,Benito Hawelon,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 22,Linnea Bergen,Benito Hawelon
Linnea Bergen,Claudio Hawelon,4,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 23,Linnea Bergen,Claudio Hawelon
Linnea Bergen,Henk Mies,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 24,Linnea Bergen,Henk Mies
Linnea Bergen,Valeria Morlun,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 25,Linnea Bergen,Valeria Morlun
Linnea Bergen,Adan Morlun,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 26,Linnea Bergen,Adan Morlun
Linnea Bergen,Cecilia Morluniau,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 27,Linnea Bergen,Cecilia Morluniau
Linnea Bergen,Irene Nant,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 28,Linnea Bergen,Irene Nant
Linnea Bergen,Dylan Scozzese,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 29,Linnea Bergen,Dylan Scozzese
Linnea Bergen,Lucas Alcazar,3,5,5,IT,IT,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 30,Linnea Bergen,Lucas Alcazar
Linnea Bergen,Isak Baza,2,5,5,IT,IT,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 31,Linnea Bergen,Isak Baza
Linnea Bergen,Linnea Bergen,2,5,5,IT,IT,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 32,Linnea Bergen,Linnea Bergen
Linnea Bergen,Nils Calixto,2,5,5,IT,IT,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 33,Linnea Bergen,Nils Calixto
Linnea Bergen,Sven Flecha,2,5,5,IT,IT,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 34,Linnea Bergen,Sven Flecha
Linnea Bergen,Hideki Cocinaro,2,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 35,Linnea Bergen,Hideki Cocinaro
Linnea Bergen,Inga Ferro,3,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 36,Linnea Bergen,Inga Ferro
Linnea Bergen,Loreto Bodrogi,3,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 37,Linnea Bergen,Loreto Bodrogi
Linnea Bergen,Isia Vann,3,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 38,Linnea Bergen,Isia Vann
Linnea Bergen,Stenig Fusil,2,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 39,Linnea Bergen,Stenig Fusil
Linnea Bergen,Hennie Osvaldo,3,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 40,Linnea Bergen,Hennie Osvaldo
Linnea Bergen,Kanon Herrero,2,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 41,Linnea Bergen,Kanon Herrero
Linnea Bergen,Varja Lagos,2,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 42,Linnea Bergen,Varja Lagos
Linnea Bergen,Minke Mies,3,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 43,Linnea Bergen,Minke Mies
Linnea Bergen,Felix Resumir,2,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 44,Linnea Bergen,Felix Resumir
Linnea Bergen,Edvard Vann,2,5,6,IT,Security,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 45,Linnea Bergen,Edvard Vann
Linnea Bergen,Emile Arpa,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 46,Linnea Bergen,Emile Arpa
Linnea Bergen,Varro Awelon,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 47,Linnea Bergen,Varro Awelon
Linnea Bergen,Mat Bramar,2,5,1,IT,Administration,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 48,Linnea Bergen,Mat Bramar
Linnea Bergen,Dante Coginian,2,5,4,IT,Facilities,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 49,Linnea Bergen,Dante Coginian
Linnea Bergen,Carla Forluniau,2,5,1,IT,Administration,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 50,Linnea Bergen,Carla Forluniau
Linnea Bergen,Linda Lagos,2,5,1,IT,Administration,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 51,Linnea Bergen,Linda Lagos
Linnea Bergen,Cornelia Lais,2,5,1,IT,Administration,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 52,Linnea Bergen,Cornelia Lais
Linnea Bergen,Ruscella Mies Haber,3,5,1,IT,Administration,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 53,Linnea Bergen,Ruscella Mies Haber
Linnea Bergen,Anda Ribera,2,5,1,IT,Administration,06-01-14,11:16,RE: Upcoming birthdays,Reply,To 54,Linnea Bergen,Anda Ribera
Lucas Alcazar,Nils Calixto,24,5,5,IT,IT,06-01-14,11:23,GT-SeismicProcessorPro Bug Report,New,To 1,Lucas Alcazar,Nils Calixto
Lucas Alcazar,Sven Flecha,32,5,5,IT,IT,06-01-14,11:23,GT-SeismicProcessorPro Bug Report,New,To 2,Lucas Alcazar,Sven Flecha
Isak Baza,Isak Baza,46,5,5,IT,IT,06-01-14,11:34,RE: GT-SeismicProcessorPro Bug Report,Reply,To 1,Isak Baza,Isak Baza
Isak Baza,Lucas Alcazar,33,5,5,IT,IT,06-01-14,11:34,RE: GT-SeismicProcessorPro Bug Report,Reply,To 2,Isak Baza,Lucas Alcazar
Lucas Alcazar,Isak Baza,42,5,5,IT,IT,06-01-14,11:40,RE: GT-SeismicProcessorPro Bug Report,Reply,To 1,Lucas Alcazar,Isak Baza
Lucas Alcazar,Lucas Alcazar,50,5,5,IT,IT,06-01-14,11:40,RE: GT-SeismicProcessorPro Bug Report,Reply,To 2,Lucas Alcazar,Lucas Alcazar
Sten Sanjorge Jr.,Orhan Strum,11,3,3,Executive,Executive,06-01-14,11:53,IPO,New,To 1,Sten Sanjorge Jr.,Orhan Strum
Sten Sanjorge Jr.,Willem Vasco-Pais,14,3,3,Executive,Executive,06-01-14,11:53,IPO,New,To 2,Sten Sanjorge Jr.,Willem Vasco-Pais
Mat Bramar,Mat Bramar,38,1,1,Administration,Administration,06-01-14,12:05,Craft night,New,To 1,Mat Bramar,Mat Bramar
Mat Bramar,Anda Ribera,38,1,1,Administration,Administration,06-01-14,12:05,Craft night,New,To 2,Mat Bramar,Anda Ribera
Mat Bramar,Rachel Pantanal,38,1,1,Administration,Administration,06-01-14,12:05,Craft night,New,To 3,Mat Bramar,Rachel Pantanal
Mat Bramar,Linda Lagos,38,1,1,Administration,Administration,06-01-14,12:05,Craft night,New,To 4,Mat Bramar,Linda Lagos
Mat Bramar,Ruscella Mies Haber,38,1,1,Administration,Administration,06-01-14,12:05,Craft night,New,To 5,Mat Bramar,Ruscella Mies Haber
Mat Bramar,Carla Forluniau,38,1,1,Administration,Administration,06-01-14,12:05,Craft night,New,To 6,Mat Bramar,Carla Forluniau
Mat Bramar,Cornelia Lais,38,1,1,Administration,Administration,06-01-14,12:05,Craft night,New,To 7,Mat Bramar,Cornelia Lais
Lucas Alcazar,Isak Baza,42,5,5,IT,IT,06-01-14,12:05,RE: GT-SeismicProcessorPro Bug Report,Reply,To 1,Lucas Alcazar,Isak Baza
Lucas Alcazar,Lucas Alcazar,50,5,5,IT,IT,06-01-14,12:05,RE: GT-SeismicProcessorPro Bug Report,Reply,To 2,Lucas Alcazar,Lucas Alcazar
Ingrid Barranco,Loreto Bodrogi,7,3,6,Executive,Security,06-01-14,12:15,RE: Plants,Reply,To 1,Ingrid Barranco,Loreto Bodrogi
Axel Calzas,Felix Balas,8,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 1,Axel Calzas,Felix Balas
Axel Calzas,Lars Azada,12,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 2,Axel Calzas,Lars Azada
Axel Calzas,Elsa Orilla,10,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 3,Axel Calzas,Elsa Orilla
Axel Calzas,Birgitta Frente,6,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 4,Axel Calzas,Birgitta Frente
Axel Calzas,Kare Orilla,8,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 5,Axel Calzas,Kare Orilla
Axel Calzas,Isande Borrasca,5,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 6,Axel Calzas,Isande Borrasca
Axel Calzas,Gustav Cazar,7,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 7,Axel Calzas,Gustav Cazar
Axel Calzas,Axel Calzas,15,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 8,Axel Calzas,Axel Calzas
Axel Calzas,Vira Frente,9,2,2,Engineering,Engineering,06-01-14,12:15,Wellhead flow rate data,New,To 9,Axel Calzas,Vira Frente
Lars Azada,Birgitta Frente,7,2,2,Engineering,Engineering,06-01-14,12:21,RE: Wellhead flow rate data,Reply,To 1,Lars Azada,Birgitta Frente
Lars Azada,Lars Azada,18,2,2,Engineering,Engineering,06-01-14,12:21,RE: Wellhead flow rate data,Reply,To 2,Lars Azada,Lars Azada
Lars Azada,Felix Balas,7,2,2,Engineering,Engineering,06-01-14,12:21,RE: Wellhead flow rate data,Reply,To 3,Lars Azada,Felix Balas
Stenig Fusil,Orhan Strum,1,6,3,Security,Executive,06-01-14,12:28,RE: Service anniversary,Reply,To 1,Stenig Fusil,Orhan Strum
Orhan Strum,Stenig Fusil,2,3,6,Executive,Security,06-01-14,12:28,RE: Service anniversary,Reply,To 1,Orhan Strum,Stenig Fusil
Albina Hafon,Dante Coginian,7,4,4,Facilities,Facilities,06-01-14,12:30,RE: New refueling policies - Effective February 1,Reply,To 1,Albina Hafon,Dante Coginian
Albina Hafon,Irene Nant,11,4,4,Facilities,Facilities,06-01-14,12:30,RE: New refueling policies - Effective February 1,Reply,To 2,Albina Hafon,Irene Nant
Albina Hafon,Dylan Scozzese,17,4,4,Facilities,Facilities,06-01-14,12:30,RE: New refueling policies - Effective February 1,Reply,To 3,Albina Hafon,Dylan Scozzese
Albina Hafon,Benito Hawelon,14,4,4,Facilities,Facilities,06-01-14,12:30,RE: New refueling policies - Effective February 1,Reply,To 4,Albina Hafon,Benito Hawelon
Albina Hafon,Valeria Morlun,9,4,4,Facilities,Facilities,06-01-14,12:30,RE: New refueling policies - Effective February 1,Reply,To 5,Albina Hafon,Valeria Morlun
Albina Hafon,Adan Morlun,10,4,4,Facilities,Facilities,06-01-14,12:30,RE: New refueling policies - Effective February 1,Reply,To 6,Albina Hafon,Adan Morlun
Albina Hafon,Emile Arpa,6,4,4,Facilities,Facilities,06-01-14,12:30,RE: New refueling policies - Effective February 1,Reply,To 7,Albina Hafon,Emile Arpa
Nils Calixto,Nils Calixto,43,5,5,IT,IT,06-01-14,12:34,RE: GT-SeismicProcessorPro Bug Report,Reply,To 1,Nils Calixto,Nils Calixto
Nils Calixto,Sven Flecha,31,5,5,IT,IT,06-01-14,12:34,RE: GT-SeismicProcessorPro Bug Report,Reply,To 2,Nils Calixto,Sven Flecha
Felix Balas,Birgitta Frente,6,2,2,Engineering,Engineering,06-01-14,12:36,RE: Wellhead flow rate data,Reply,To 1,Felix Balas,Birgitta Frente
Felix Balas,Lars Azada,7,2,2,Engineering,Engineering,06-01-14,12:36,RE: Wellhead flow rate data,Reply,To 2,Felix Balas,Lars Azada
Felix Balas,Felix Balas,9,2,2,Engineering,Engineering,06-01-14,12:36,RE: Wellhead flow rate data,Reply,To 3,Felix Balas,Felix Balas
Felix Balas,Birgitta Frente,6,2,2,Engineering,Engineering,06-01-14,12:37,RE: Wellhead flow rate data,Reply,To 1,Felix Balas,Birgitta Frente
Felix Balas,Lars Azada,7,2,2,Engineering,Engineering,06-01-14,12:37,RE: Wellhead flow rate data,Reply,To 2,Felix Balas,Lars Azada
Felix Balas,Felix Balas,9,2,2,Engineering,Engineering,06-01-14,12:37,RE: Wellhead flow rate data,Reply,To 3,Felix Balas,Felix Balas
Lars Azada,Birgitta Frente,7,2,2,Engineering,Engineering,06-01-14,12:39,RE: Wellhead flow rate data,Reply,To 1,Lars Azada,Birgitta Frente
Lars Azada,Lars Azada,18,2,2,Engineering,Engineering,06-01-14,12:39,RE: Wellhead flow rate data,Reply,To 2,Lars Azada,Lars Azada
Lars Azada,Felix Balas,7,2,2,Engineering,Engineering,06-01-14,12:39,RE: Wellhead flow rate data,Reply,To 3,Lars Azada,Felix Balas
Loreto Bodrogi,Varja Lagos,4,6,6,Security,Security,06-01-14,12:44,RE: Patrol schedule changes,Reply,To 1,Loreto Bodrogi,Varja Lagos
Loreto Bodrogi,Hennie Osvaldo,6,6,6,Security,Security,06-01-14,12:44,RE: Patrol schedule changes,Reply,To 2,Loreto Bodrogi,Hennie Osvaldo
Loreto Bodrogi,Loreto Bodrogi,6,6,6,Security,Security,06-01-14,12:44,RE: Patrol schedule changes,Reply,To 3,Loreto Bodrogi,Loreto Bodrogi
Loreto Bodrogi,Inga Ferro,5,6,6,Security,Security,06-01-14,12:44,RE: Patrol schedule changes,Reply,To 4,Loreto Bodrogi,Inga Ferro
Loreto Bodrogi,Ingrid Barranco,4,6,3,Security,Executive,06-01-14,12:48,RE: Plants,Reply,To 1,Loreto Bodrogi,Ingrid Barranco
Willem Vasco-Pais,Orhan Strum,15,3,3,Executive,Executive,06-01-14,12:56,RE: IPO,Reply,To 1,Willem Vasco-Pais,Orhan Strum
Willem Vasco-Pais,Willem Vasco-Pais,16,3,3,Executive,Executive,06-01-14,12:56,RE: IPO,Reply,To 2,Willem Vasco-Pais,Willem Vasco-Pais
Anda Ribera,Valeria Morlun,3,1,4,Administration,Facilities,06-01-14,13:01,Favor - borrow hedge trimmer,New,To 1,Anda Ribera,Valeria Morlun
Orhan Strum,Orhan Strum,12,3,3,Executive,Executive,06-01-14,13:05,RE: IPO,Reply,To 1,Orhan Strum,Orhan Strum
Orhan Strum,Willem Vasco-Pais,11,3,3,Executive,Executive,06-01-14,13:05,RE: IPO,Reply,To 2,Orhan Strum,Willem Vasco-Pais
Benito Hawelon,Adan Morlun,8,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 1,Benito Hawelon,Adan Morlun
Benito Hawelon,Claudio Hawelon,11,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 2,Benito Hawelon,Claudio Hawelon
Benito Hawelon,Valeria Morlun,10,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 3,Benito Hawelon,Valeria Morlun
Benito Hawelon,Varro Awelon,7,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 4,Benito Hawelon,Varro Awelon
Benito Hawelon,Albina Hafon,14,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 5,Benito Hawelon,Albina Hafon
Benito Hawelon,Emile Arpa,9,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 6,Benito Hawelon,Emile Arpa
Benito Hawelon,Irene Nant,6,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 7,Benito Hawelon,Irene Nant
Benito Hawelon,Benito Hawelon,13,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 8,Benito Hawelon,Benito Hawelon
Benito Hawelon,Dante Coginian,10,4,4,Facilities,Facilities,06-01-14,13:07,RE: New refueling policies - Effective February 1,Reply,To 9,Benito Hawelon,Dante Coginian
Felix Resumir,Felix Resumir,5,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 1,Felix Resumir,Felix Resumir
Felix Resumir,Hideki Cocinaro,4,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 2,Felix Resumir,Hideki Cocinaro
Felix Resumir,Inga Ferro,4,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 3,Felix Resumir,Inga Ferro
Felix Resumir,Varja Lagos,4,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 4,Felix Resumir,Varja Lagos
Felix Resumir,Kanon Herrero,4,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 5,Felix Resumir,Kanon Herrero
Felix Resumir,Stenig Fusil,4,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 6,Felix Resumir,Stenig Fusil
Felix Resumir,Hennie Osvaldo,5,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 7,Felix Resumir,Hennie Osvaldo
Felix Resumir,Isia Vann,3,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 8,Felix Resumir,Isia Vann
Felix Resumir,Edvard Vann,5,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 9,Felix Resumir,Edvard Vann
Felix Resumir,Loreto Bodrogi,4,6,6,Security,Security,06-01-14,13:08,RE: Inspection request for site,Reply,To 10,Felix Resumir,Loreto Bodrogi
Bertrand Ovan,Emile Arpa,27,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 1,Bertrand Ovan,Emile Arpa
Bertrand Ovan,Varro Awelon,25,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 2,Bertrand Ovan,Varro Awelon
Bertrand Ovan,Dante Coginian,26,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 3,Bertrand Ovan,Dante Coginian
Bertrand Ovan,Albina Hafon,26,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 4,Bertrand Ovan,Albina Hafon
Bertrand Ovan,Benito Hawelon,26,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 5,Bertrand Ovan,Benito Hawelon
Bertrand Ovan,Claudio Hawelon,26,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 6,Bertrand Ovan,Claudio Hawelon
Bertrand Ovan,Henk Mies,27,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 7,Bertrand Ovan,Henk Mies
Bertrand Ovan,Valeria Morlun,27,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 8,Bertrand Ovan,Valeria Morlun
Bertrand Ovan,Adan Morlun,26,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 9,Bertrand Ovan,Adan Morlun
Bertrand Ovan,Cecilia Morluniau,25,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 10,Bertrand Ovan,Cecilia Morluniau
Bertrand Ovan,Irene Nant,26,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 11,Bertrand Ovan,Irene Nant
Bertrand Ovan,Dylan Scozzese,26,4,4,Facilities,Facilities,06-01-14,13:14,Facilities preparations for VIP visit,New,To 12,Bertrand Ovan,Dylan Scozzese
Felix Balas,Birgitta Frente,6,2,2,Engineering,Engineering,06-01-14,13:16,RE: Wellhead flow rate data,Reply,To 1,Felix Balas,Birgitta Frente
Felix Balas,Lars Azada,7,2,2,Engineering,Engineering,06-01-14,13:16,RE: Wellhead flow rate data,Reply,To 2,Felix Balas,Lars Azada
Felix Balas,Felix Balas,9,2,2,Engineering,Engineering,06-01-14,13:16,RE: Wellhead flow rate data,Reply,To 3,Felix Balas,Felix Balas
Ingrid Barranco,Loreto Bodrogi,7,3,6,Executive,Security,06-01-14,13:21,RE: Plants,Reply,To 1,Ingrid Barranco,Loreto Bodrogi
Birgitta Frente,Birgitta Frente,5,2,2,Engineering,Engineering,06-01-14,13:23,RE: Wellhead flow rate data,Reply,To 1,Birgitta Frente,Birgitta Frente
Birgitta Frente,Lars Azada,5,2,2,Engineering,Engineering,06-01-14,13:23,RE: Wellhead flow rate data,Reply,To 2,Birgitta Frente,Lars Azada
Birgitta Frente,Felix Balas,2,2,2,Engineering,Engineering,06-01-14,13:23,RE: Wellhead flow rate data,Reply,To 3,Birgitta Frente,Felix Balas
Carla Forluniau,Mat Bramar,19,1,1,Administration,Administration,06-01-14,13:24,Question - Protocol for VIP visit,New,To 1,Carla Forluniau,Mat Bramar
Carla Forluniau,Anda Ribera,19,1,1,Administration,Administration,06-01-14,13:24,Question - Protocol for VIP visit,New,To 2,Carla Forluniau,Anda Ribera
Carla Forluniau,Rachel Pantanal,19,1,1,Administration,Administration,06-01-14,13:24,Question - Protocol for VIP visit,New,To 3,Carla Forluniau,Rachel Pantanal
Carla Forluniau,Linda Lagos,19,1,1,Administration,Administration,06-01-14,13:24,Question - Protocol for VIP visit,New,To 4,Carla Forluniau,Linda Lagos
Carla Forluniau,Ruscella Mies Haber,19,1,1,Administration,Administration,06-01-14,13:24,Question - Protocol for VIP visit,New,To 5,Carla Forluniau,Ruscella Mies Haber
Carla Forluniau,Carla Forluniau,19,1,1,Administration,Administration,06-01-14,13:24,Question - Protocol for VIP visit,New,To 6,Carla Forluniau,Carla Forluniau
Carla Forluniau,Cornelia Lais,19,1,1,Administration,Administration,06-01-14,13:24,Question - Protocol for VIP visit,New,To 7,Carla Forluniau,Cornelia Lais
Loreto Bodrogi,Ingrid Barranco,4,6,3,Security,Executive,06-01-14,13:26,RE: Plants,Reply,To 1,Loreto Bodrogi,Ingrid Barranco
Anda Ribera,Mat Bramar,14,1,1,Administration,Administration,06-01-14,13:29,RE: Craft night,Reply,To 1,Anda Ribera,Mat Bramar
Anda Ribera,Anda Ribera,14,1,1,Administration,Administration,06-01-14,13:29,RE: Craft night,Reply,To 2,Anda Ribera,Anda Ribera
Anda Ribera,Rachel Pantanal,14,1,1,Administration,Administration,06-01-14,13:29,RE: Craft night,Reply,To 3,Anda Ribera,Rachel Pantanal
Anda Ribera,Linda Lagos,14,1,1,Administration,Administration,06-01-14,13:29,RE: Craft night,Reply,To 4,Anda Ribera,Linda Lagos
Anda Ribera,Ruscella Mies Haber,14,1,1,Administration,Administration,06-01-14,13:29,RE: Craft night,Reply,To 5,Anda Ribera,Ruscella Mies Haber
Anda Ribera,Carla Forluniau,14,1,1,Administration,Administration,06-01-14,13:29,RE: Craft night,Reply,To 6,Anda Ribera,Carla Forluniau
Anda Ribera,Cornelia Lais,17,1,1,Administration,Administration,06-01-14,13:29,RE: Craft night,Reply,To 7,Anda Ribera,Cornelia Lais
Claudio Hawelon,Irene Nant,14,4,4,Facilities,Facilities,06-01-14,13:35,Route suggestion for next shift,New,To 1,Claudio Hawelon,Irene Nant
Claudio Hawelon,Cecilia Morluniau,12,4,4,Facilities,Facilities,06-01-14,13:35,Route suggestion for next shift,New,To 2,Claudio Hawelon,Cecilia Morluniau
Claudio Hawelon,Dylan Scozzese,10,4,4,Facilities,Facilities,06-01-14,13:35,Route suggestion for next shift,New,To 3,Claudio Hawelon,Dylan Scozzese
Hennie Osvaldo,Kanon Herrero,6,6,6,Security,Security,06-01-14,13:42,Concert tickets,New,To 1,Hennie Osvaldo,Kanon Herrero
Cornelia Lais,Mat Bramar,21,1,1,Administration,Administration,06-01-14,13:48,RE: Craft night,Reply,To 1,Cornelia Lais,Mat Bramar
Cornelia Lais,Anda Ribera,24,1,1,Administration,Administration,06-01-14,13:48,RE: Craft night,Reply,To 2,Cornelia Lais,Anda Ribera
Cornelia Lais,Rachel Pantanal,21,1,1,Administration,Administration,06-01-14,13:48,RE: Craft night,Reply,To 3,Cornelia Lais,Rachel Pantanal
Cornelia Lais,Linda Lagos,21,1,1,Administration,Administration,06-01-14,13:48,RE: Craft night,Reply,To 4,Cornelia Lais,Linda Lagos
Cornelia Lais,Ruscella Mies Haber,21,1,1,Administration,Administration,06-01-14,13:48,RE: Craft night,Reply,To 5,Cornelia Lais,Ruscella Mies Haber
Cornelia Lais,Carla Forluniau,21,1,1,Administration,Administration,06-01-14,13:48,RE: Craft night,Reply,To 6,Cornelia Lais,Carla Forluniau
Cornelia Lais,Cornelia Lais,21,1,1,Administration,Administration,06-01-14,13:48,RE: Craft night,Reply,To 7,Cornelia Lais,Cornelia Lais
Valeria Morlun,Anda Ribera,1,4,1,Facilities,Administration,06-01-14,13:49,RE: Favor - borrow hedge trimmer,Reply,To 1,Valeria Morlun,Anda Ribera
Cecilia Morluniau,Ingrid Barranco,2,4,3,Facilities,Executive,06-01-14,13:54,Supplies,New,To 1,Cecilia Morluniau,Ingrid Barranco
Anda Ribera,Valeria Morlun,3,1,4,Administration,Facilities,06-01-14,13:59,RE: Favor - borrow hedge trimmer,Reply,To 1,Anda Ribera,Valeria Morlun
